DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-06,107.14,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-07,106.51,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-08,105.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-09,106.07,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-10,106.03,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-11,103.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,TEX,FCSA,2025-12,103.72,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-01,9.17,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-02,10.59,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-03,10.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-04,12.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-05,12.43,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-06,12.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-07,11.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-08,11.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-09,10.71,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-10,9.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-11,8.68,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2009-12,8.29,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-01,4.03,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-02,2.86,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-03,2.84,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-04,0.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-05,0.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-06,0.39,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-07,0.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-08,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-09,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-10,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-11,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2010-12,0.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-01,1.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-02,0.84,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-03,0.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-04,0.81,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-05,0.82,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-06,0.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-07,0.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-08,0.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-09,4.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-10,4.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-11,4.87,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2011-12,4.88,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-01,4.38,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-02,4.25,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-03,4.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-04,4.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-05,5.41,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-06,5.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-07,5.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-08,5.42,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-09,0.94,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-10,0.94,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-11,17.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2012-12,17.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-01,17.23,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-02,17.67,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-03,17.14,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-04,17.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-05,16.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-06,17.3,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-07,17.3,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-08,17.3,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-09,17.38,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-10,17.38,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-11,1.29,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2013-12,1.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-01,1.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-02,1.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-03,1.23,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-04,1.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-05,1.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-06,3.91,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-07,4.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-08,4.83,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-09,4.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-10,3.69,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-11,3.63,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2014-12,3.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-01,3.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-02,3.83,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-03,3.52,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-04,3.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-05,3.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-06,-0.1,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-07,-0.92,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-08,-0.91,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-09,-0.93,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-10,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-11,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2015-12,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-01,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-02,-0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-03,-0.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-04,-0.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-05,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-06,0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-07,0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-08,2.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-09,2.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-10,2.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-11,2.77,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2016-12,2.77,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-01,0.76,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-02,0.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-03,1.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-04,1.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-05,1.26,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-06,1.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-07,1.22,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-08,-0.89,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-09,-1.37,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-10,70.16,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-11,70.14,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2017-12,70.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-01,84.36,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-02,84.39,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-03,83.93,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-04,84.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-05,83.49,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-06,84.66,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-07,86.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-08,86.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-09,86.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-10,8.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-11,8.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2018-12,8.93,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-01,2.73,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-02,2.53,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-03,2.51,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-04,2.51,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-05,2.47,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-06,1.57,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-07,0.63,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-08,0.63,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-09,0.59,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-10,0.6,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-11,0.57,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2019-12,6.36,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-01,6.23,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-02,6.4,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-03,6.43,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-04,6.43,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-05,6.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-06,6.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-07,6.74,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-08,6.58,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-09,6.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-10,5.99,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-11,6.08,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,TOB,FCSA,2020-12,-0.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-01,85.03,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-02,85.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-03,85.92,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-04,86.85,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-05,86.75,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-06,86.8,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-07,87.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-08,87.2,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-09,87.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-10,87.78,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-11,87.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2008-12,87.53,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-01,91.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-02,91.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-03,91.76,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-04,91.52,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-05,91.72,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-06,91.74,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-07,91.32,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-08,90.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-09,90.23,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-10,89.75,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-11,89.63,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2009-12,89.85,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-01,89.77,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-02,90.55,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-03,90.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-04,91.51,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-05,91.92,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-06,92.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-07,95.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-08,96.03,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-09,97.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-10,97.46,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-11,97.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2010-12,97.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-01,97.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-02,97.71,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-03,97.22,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-04,97.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-05,97.55,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-06,97.57,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-07,97.46,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-08,97.47,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-09,97.47,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-10,97.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-11,97.57,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2011-12,97.56,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,TRN,FCSA,2012-01,97.62,2,,
